²¨³¤(nm),242min
611.089884,27.329458
611.344186,27.377715
611.598463,27.43351
611.852717,27.483675
612.106946,27.524135
612.361151,27.570904
612.615332,27.618779
612.869488,27.654354
613.12362,27.68125
613.377728,27.711049
613.631811,27.746034
613.88587,27.766798
614.139905,27.799173
614.393915,27.835677
614.647901,27.873928
614.901863,27.906897
615.1558,27.957367
615.409712,28.01463
615.6636,28.058835
615.917464,28.08918
616.171303,28.120504
616.425118,28.155544
616.678908,28.19015
616.932674,28.231321
617.186415,28.286559
617.440132,28.3421
617.693824,28.381658
617.947491,28.412711
618.201134,28.447799
618.454752,28.502335
618.708346,28.545496
618.961915,28.606321
619.215459,28.669048
619.468979,28.695997
619.722474,28.707772
619.975944,28.733315
620.22939,28.769409
620.482811,28.802378
620.736207,28.847831
620.989579,28.902623
621.242925,28.969492
621.496247,29.01328
621.749544,29.060934
622.002817,29.113979
622.256064,29.167103
622.509287,29.200392
622.762485,29.252669
623.015658,29.306205
623.268806,29.357374
623.521929,29.388333
623.775027,29.431884
624.028101,29.487494
624.281149,29.523623
624.534173,29.545125
624.787172,29.573309
625.040145,29.616922
625.293094,29.658431
625.546018,29.692922
625.798916,29.720651
626.05179,29.762412
626.304639,29.805113
626.557462,29.838805
626.810261,29.882245
627.063034,29.939879
627.315782,29.965979
627.568506,29.990914
627.821204,30.024339
628.073877,30.075767
628.326525,30.110922
628.579147,30.124337
628.831745,30.152018
629.084317,30.193703
629.336864,30.216872
629.589386,30.234097
629.841883,30.250952
630.094354,30.299222
630.3468,30.351592
630.599221,30.385072
630.851617,30.418163
631.103987,30.464469
631.356332,30.50543
631.608652,30.540216
631.860946,30.591829
632.113215,30.643853
632.365459,30.680807
632.617677,30.709475
632.86987,30.749248
633.122037,30.78579
633.374179,30.808728
633.626296,30.810511
633.878387,30.84586
634.130453,30.887285
634.382493,30.927378
634.634508,30.959532
634.886497,30.992187
635.13846,31.046465
635.390399,31.10325
635.642311,31.136524
635.894198,31.182947
636.14606,31.220357
636.397895,31.266685
636.649706,31.301898
636.90149,31.338302
637.153249,31.370082
637.404983,31.391977
637.65669,31.416326
637.908372,31.450589
638.160028,31.497979
638.411659,31.543633
638.663264,31.573335
638.914843,31.599076
639.166397,31.630389
639.417924,31.6707
639.669426,31.695716
639.920902,31.720046
640.172353,31.756065
640.423777,31.794312
640.675176,31.809817
640.926549,31.814936
641.177896,31.838573
641.429217,31.886018
641.680512,31.929015
641.931781,31.973484
642.183025,32.000228
642.434242,32.050644
642.685434,32.116733
642.936599,32.153361
643.187739,32.18905
643.438853,32.227585
643.68994,32.27216
643.941002,32.295548
644.192038,32.321806
644.443047,32.348068
644.694031,32.378941
644.944988,32.401098
645.19592,32.414976
645.446825,32.444828
645.697704,32.509613
645.948557,32.559678
646.199384,32.592411
646.450185,32.629354
646.70096,32.659722
646.951708,32.703563
647.202431,32.746113
647.453127,32.788788
647.703797,32.822981
647.95444,32.852325
648.205058,32.890693
648.455649,32.927739
648.706214,32.952508
648.956752,32.975718
649.207265,33.003091
649.457751,33.020924
649.70821,33.049872
649.958644,33.080169
650.209051,33.108033
650.459431,33.146529
650.709785,33.18079
650.960113,33.217541
651.210415,33.271622
651.46069,33.326353
651.710938,33.370418
651.96116,33.416658
652.211356,33.457493
652.461525,33.49726
652.711668,33.537505
652.961784,33.581213
653.211874,33.628392
653.461937,33.657328
653.711973,33.674627
653.961983,33.712018
654.211967,33.751364
654.461924,33.7968
654.711854,33.848372
654.961757,33.881385
655.211634,33.9108
655.461485,33.95569
655.711308,34.012416
655.961105,34.065576
656.210876,34.107672
656.460619,34.15073
656.710336,34.217513
656.960026,34.26032
657.20969,34.307501
657.459327,34.340392
657.708936,34.372956
657.95852,34.41602
658.208076,34.443562
658.457605,34.469702
658.707108,34.490278
658.956584,34.51252
659.206033,34.535505
659.455455,34.553671
659.70485,34.591505
659.954219,34.626886
660.20356,34.664045
660.452875,34.716979
660.702162,34.755622
660.951423,34.789929
661.200656,34.835336
661.449863,34.881489
661.699043,34.923785
661.948195,34.952345
662.197321,34.983386
662.44642,35.005999
662.695491,35.026505
662.944536,35.034226
663.193553,35.04616
663.442544,35.06883
663.691507,35.082733
663.940443,35.104893
664.189352,35.115813
664.438234,35.138234
664.687088,35.176543
664.935916,35.220853
665.184716,35.276846
665.433489,35.332731
665.682235,35.382638
665.930954,35.449559
666.179646,35.509739
666.42831,35.569862
666.676947,35.617524
666.925556,35.645482
667.174139,35.670051
667.422694,35.696935
667.671221,35.717944
667.919722,35.721116
668.168195,35.728164
668.41664,35.744192
668.665059,35.758901
668.913449,35.769161
669.161813,35.78693
669.410149,35.818266
669.658458,35.868859
669.906739,35.926915
670.154992,35.97642
670.403219,36.026373
670.651417,36.07005
670.899588,36.111603
671.147732,36.162123
671.395848,36.216741
671.643937,36.222339
671.891998,36.214931
672.140031,36.216817
672.388037,36.224466
672.636016,36.22957
672.883966,36.22838
673.131889,36.227705
673.379785,36.227948
673.627652,36.232412
673.875492,36.255892
674.123305,36.305104
674.371089,36.369171
674.618846,36.441088
